sentences,sentenceIndex,paragraphIndex,section,file,wikiId,Music making,Business meeting,Personal life,Coincidence,Public celebration,Education
"He became the first, and still the only, father to debut in the Top 10 after his daughter had first appeared there.",6,6,== Stax Records ==,indexedSentences/467101.csv,467101,False,True,True,False,False,False
"The song was recorded in early 1964 by the Rolling Stones on their debut album, and was a minor UK chart hit for Merseybeat group the Dennisons later that year.",7,6,== Stax Records ==,indexedSentences/467101.csv,467101,True,True,False,False,False,False
"As well as recording and appearing on radio and in clubs, Thomas continued to work as a boiler operator in the textile plant, where he claimed the noises sometimes suggested musical rhythms and lyrics to him, before he finally gave up the job in 1963, to focus on his role as a singer and entertainer.",8,6,== Stax Records ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"He recorded a series of novelty dance tracks, including  ""Can Your Monkey Do the Dog'"" and '""Somebody Stole My Dog"" for Stax, where he was often backed by Booker T. & the MGs or the Bar-Kays.",9,6,== Stax Records ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"He also became a mentor to younger Stax stars, giving advice on stage moves to performers like Otis Redding, who partnered daughter Carla on record.",10,6,== Stax Records ==,indexedSentences/467101.csv,467101,True,False,True,False,False,True
"After ""Jump Back"" in 1964, the hits dried up for several years, as Stax gave more attention to younger artists and musicians.",11,6,== Stax Records ==,indexedSentences/467101.csv,467101,False,False,True,False,False,False
"Thomas improvised the song while performing with Willie Mitchell's band at a club in Covington, Tennessee, including a spoken word section that he regularly used as a shtick as a radio DJ: ""Oh I feel so unnecessary - this is the kind of stuff that makes you feel like you wanna do something nasty, like waste some chicken gravy on your white shirt right down front.""",13,6,== Stax Records ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"The recording was produced by Al Bell and Tom Nixon, and used the Bar-Kays, featuring guitarist Michael Toles.",14,6,== Stax Records ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"Thomas continued to work with Bell and Nixon as producers, and later in 1970 had his only  number 1 R&B hit [and his second-highest pop charting record] with another dance song, ""Do the Push and Pull"".",15,6,== Stax Records ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
Later career ==,1,7,== Later career ==,indexedSentences/467101.csv,467101,False,True,False,False,False,False
"Thomas continued to record and toured internationally, billing himself as ""The World's Oldest Teenager"" and describing himself as ""the funkiest man alive"".",0,8,== Later career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"He ""drew upon his vaudeville background to put [his songs] over on stage with fancy footwork that displayed remarkable agility for a man well into his fifties"", and usually performed ""while clothed in a wardrobe of hot pants, boots and capes, all in wild colors.",1,8,== Later career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
He appeared regularly on television and recorded albums for various labels.,3,8,== Later career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
Thomas performed regularly at the Porretta Soul Festival in Italy; the outdoor amphitheater in which he performed was later renamed Rufus Thomas Park.,4,8,== Later career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"He played an important part in the Stax reunion of 1988, and appeared in Jim Jarmusch's 1989 film Mystery Train, Robert Altman's 1999 film Cookie's Fortune, and D. A. Pennebaker’s documentary Only the Strong Survive.",5,8,== Later career ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"He received a Pioneer Award from the Rhythm and Blues Foundation in 1992, and a lifetime achievement award from ASCAP in 1997.",11,8,== Later career ==,indexedSentences/467101.csv,467101,False,False,False,False,True,False
"He died of heart failure in 2001, at the age of 84, at St. Francis Hospital in Memphis.",0,10,== Death and legacy ==,indexedSentences/467101.csv,467101,False,False,True,False,False,False
A character named Rufus in “Kill Bill: Volume 2” played with Rufus Thomas.,0,15,== In popular culture ==,indexedSentences/467101.csv,467101,True,False,False,False,False,False
"Quinichette was born in Denver, Colorado, United States.",0,2,== Early life ==,indexedSentences/618129.csv,618129,False,False,True,False,False,False
"He had clarinet and alto saxophone lessons as a child, before switching to tenor saxophone.",1,2,== Early life ==,indexedSentences/618129.csv,618129,False,False,True,False,False,False
"While in college he played with local bands, and during summer vacations he toured with Nat Towles and the trumpeter Lloyd Hunter.",4,2,== Early life ==,indexedSentences/618129.csv,618129,True,False,False,False,False,False
Later life and career,1,3,== Later life and career ==,indexedSentences/618129.csv,618129,False,True,False,False,False,False
In New York he played with various musicians before joining Count Basie in 1951.,2,4,== Later life and career ==,indexedSentences/618129.csv,618129,True,False,False,False,False,False
"In the mid to late 1950s, Quinichette also accompanied vocalist Dinah Washington on EmArcy recordings, and played with Benny Goodman and Nat Pierce (both 1955), John Coltrane (1957), and Billie Holiday.",4,4,== Later life and career ==,indexedSentences/618129.csv,618129,True,False,False,False,False,False
"Although still restricted, he resumed performing in 1973.",6,4,== Later life and career ==,indexedSentences/618129.csv,618129,True,False,False,False,False,False
"Quinichette died in New York City on May 25, 1983.",7,4,== Later life and career ==,indexedSentences/618129.csv,618129,False,False,True,False,False,False
Playing style ==,1,5,== Playing style ==,indexedSentences/618129.csv,618129,True,False,False,False,False,False
"Writing in 1959, critic John S. Wilson stated that, after leaving Basie, ""Quinichette has inclined to a coarseness of tone and ideas and an attack that stems as much from the less palatable side of Illinois Jacquet as it does from Young.""",1,6,== Playing style ==,indexedSentences/618129.csv,618129,True,False,False,False,False,False
"Lady Sings the Blues (Clef, 1956)With Jay McShann",0,29,== Discography == | === As sideman ===,indexedSentences/618129.csv,618129,True,False,False,False,False,False
Luther James Grosvenor (born 23 December 1946),0,0,N/A,indexedSentences/1439437.csv,1439437,False,False,True,False,False,False
"is an English rock musician, who played guitar in Spooky Tooth, briefly in Stealers Wheel and, under the pseudonym Ariel Bender, in Mott the Hoople and Widowmaker.",1,0,N/A,indexedSentences/1439437.csv,1439437,True,False,False,False,False,False
"Grosvenor was born in Evesham, Worcestershire, England, where first began playing in local bands.",0,1,N/A,indexedSentences/1439437.csv,1439437,True,False,True,False,False,False
"He met Jim Capaldi, who later played with Traffic, with whom he formed a group called Deep Feelin.",1,1,N/A,indexedSentences/1439437.csv,1439437,True,False,False,True,False,False
"Later he joined a group called The V.I.P.'s, in which Keith Emerson played for some time.",0,2,N/A,indexedSentences/1439437.csv,1439437,True,False,False,False,False,False
"Grosvenor joined the band in 1973, replacing Ralphs.",6,2,N/A,indexedSentences/1439437.csv,1439437,True,False,False,False,False,False
"Grosvenor toured with Mott in 1973 and 1974 and performed on the band's seventh album, The Hoople (1974).",7,2,N/A,indexedSentences/1439437.csv,1439437,True,False,False,False,False,False
"The years with Spooky Tooth (1967 to 1970), Stealers Wheel (1973) and Mott the Hoople (1973 to 1974) were the most successful years in Grosvenor's musical career.",8,2,N/A,indexedSentences/1439437.csv,1439437,False,True,False,False,False,False
"In 1995, he recorded two tracks for Viceroy Music's tribute to Peter Green along with former Spooky Tooth drummer Mike Kellie.",0,3,N/A,indexedSentences/1439437.csv,1439437,True,False,False,False,False,False
These songs led to Grosvenor signing a deal with the New York City based Brilliant Recording Company and produced the Floodgates album.,1,3,N/A,indexedSentences/1439437.csv,1439437,True,True,False,False,False,False
The album was produced by Grosvenor and Mick Dolan.,4,3,N/A,indexedSentences/1439437.csv,1439437,True,False,False,False,False,False
"In 1999, Grosvenor returned in a Spooky Tooth reunion (without Gary Wright), and recorded Cross Purpose again for the Brilliant Recording Company.",0,4,N/A,indexedSentences/1439437.csv,1439437,True,False,False,False,False,False
"In 2007 and 2008, he performed under the name Ariel Bender's Mott The Hoople, performing both Spooky Tooth and Mott The Hoople songs, as well as cover songs.",2,4,N/A,indexedSentences/1439437.csv,1439437,True,False,False,False,False,False
"In 2009, he worked with London act, The Winter Olympics, recording guitar parts for their song, ""The Great Outdoors"", which was released in August 2010.",0,5,N/A,indexedSentences/1439437.csv,1439437,True,False,False,False,False,False
